"","Open_Statu","School_ID","Short_Desc","Short_Name","UnitName","Address","Zip","Network","Governance","School_Typ","Grade_Cat","Grades","Grades_Sho","Boundary","BoundaryGr","BndGrShort","Lat","Long","Phone","GeoNetwork","COMMAREA","WARD","SchoolId"
"333","OPEN","609974","Hawthorne Elem Academy","HAWTHORNE","Hawthorne Elementary Scholastic Academy","3319 N CLIFTON AVE","60657","Network 4","District","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8","Citywide",,,41.94227549,-87.65770888,"(773)534-5550","4","LAKE VIEW","44",609974
"334","OPEN","609975","Hay Elem Academy","HAY","John Hay Elementary Community Academy","1018 N LARAMIE AVE","60651","Network 3","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.89917136,-87.75581325,"(773)534-6000","3","AUSTIN","37",609975
"335","OPEN","609976","Hayt ES","HAYT","Stephen K Hayt Elementary School","1518 W GRANVILLE AVE","60660","Network 2","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.99454089,-87.66850377,"(773)534-2040","2","EDGEWATER","48",609976
"336","OPEN","609977","Woodlawn ES","WOODLAWN","Woodlawn Community Elementary School","6657 S KIMBARK AVE","60637","Network 9","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6","PK-6","Citywide",,,41.77336553,-87.594392,"(773)535-0801","9","WOODLAWN","5",609977
"337","OPEN","609978","Wendell Smith ES","SMITH","Wendell Smith Elementary School","744 E 103RD ST","60628","Network 13","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.70755762,-87.60466041,"(773)535-5689","13","PULLMAN","8",609978
"338","OPEN","609979","Robert Healy ES","HEALY","Robert Healy Elementary School","3010 S PARNELL AVE","60616","Network 6","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.83959486,-87.64034075,"(773)534-9190","6","BRIDGEPORT","11",609979
"339","OPEN","609981","Hearst ES","HEARST","Phobe Apperson Hearst Elementary School","4640 S LAMON AVE","60638","Network 10","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.808175,-87.74572606,"(773)535-2376","10","GARFIELD RIDGE","22",609981
"340","OPEN","609983","Hedges ES","HEDGES","James Hedges Elementary School","4747 S WINCHESTER AVE","60609","Network 8","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.80711213,-87.67332726,"(773)535-7360","8","NEW CITY","15",609983
"341","OPEN","609985","Hefferan ES","HEFFERAN","Helen M Hefferan Elementary School","4409 W WILCOX ST","60624","ISP","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.87866465,-87.73580189,"(773)534-6192","5","WEST GARFIELD PARK","28",609985
"342","OPEN","609986","Henderson ES","HENDERSON","Charles R Henderson Elementary School","5650 S WOLCOTT AVE","60636","Network 11","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.79059129,-87.67188731,"(773)535-9080","11","WEST ENGLEWOOD","15",609986
"343","OPEN","609987","Hendricks Elem Academy","HENDRICKS","Thomas A Hendricks Elementary Community Academy","4316 S PRINCETON AVE","60609","Network 9","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.81578775,-87.63366448,"(773)535-1696","9","FULLER PARK","3",609987
"344","OPEN","609988","Henry ES","HENRY","Patrick Henry Elementary School","4250 N SAINT LOUIS AVE","60618","Network 1","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7","PK-7","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7","K-7",41.9589888,-87.71563237,"(773)534-5060","1","IRVING PARK","35",609988
"345","OPEN","609990","South Loop ES","SOUTH LOOP","South Loop Elementary School","1212 S PLYMOUTH CT","60605","ISP","District","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.86687451,-87.628615,"(773)534-8690","6","NEAR SOUTH SIDE","3",609990
"346","OPEN","609991","Herzl ES","HERZL","Theodore Herzl Elementary School","3711 W DOUGLAS BLVD","60623","AUSL","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.8620813,-87.71899385,"(773)534-1480","5","NORTH LAWNDALE","24",609991
"347","OPEN","609993","Lara Elem Academy","LARA","Agustin Lara Elementary Academy","4619 S WOLCOTT AVE","60609","Network 8","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.8097703,-87.67218159,"(773)535-4389","8","NEW CITY","15",609993
"348","OPEN","609994","Hibbard ES","HIBBARD","William G Hibbard Elementary School","3244 W AINSLIE ST","60625","Network 1","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6","PK-6","Attendance Area School","K, 1, 2, 3, 4, 5, 6","K-6",41.97033524,-87.71036161,"(773)534-5191","1","ALBANY PARK","33",609994
"349","OPEN","609995","Hitch ES","HITCH","Rufus M Hitch Elementary School","5625 N MCVICKER AVE","60646","Network 1","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.9836717,-87.77912305,"(773)534-1189","1","NORWOOD PARK","45",609995
"350","OPEN","609996","Holden ES","HOLDEN","Charles N Holden Elementary School","1104 W 31ST ST","60608","ISP","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.83802739,-87.65379167,"(773)535-7200","6","BRIDGEPORT","11",609996
"351","OPEN","609997","Holmes ES","HOLMES","Oliver Wendell Holmes Elementary School","955 W GARFIELD BLVD","60621","Network 11","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.79378765,-87.64979536,"(773)535-9025","11","ENGLEWOOD","16",609997
"352","OPEN","610000","Howe ES","HOWE","Julia Ward Howe Elementary School of Excellence","720 N LOREL AVE","60644","AUSL","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.89361221,-87.75939839,"(773)534-6060","3","AUSTIN","37",610000
"353","OPEN","610002","Hoyne ES","HOYNE","Thomas Hoyne Elementary School","8905 S CRANDON AVE","60617","Network 12","District","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6","K-6",41.73333775,-87.5682281,"(773)535-6425","12","CALUMET HEIGHTS","7",610002
"354","OPEN","610003","Cuffe Elem Academy","CUFFE","Paul Cuffe Math-Science Technology Academy ES","8324 S RACINE AVE","60620","Network 11","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.74245163,-87.65363345,"(773)535-8250","11","AUBURN GRESHAM","21",610003
"355","OPEN","610004","Cullen ES","CULLEN","Countee Cullen Elementary School","10650 S EBERHART AVE","60628","Network 13","District","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.70033514,-87.61124446,"(773)535-5375","13","ROSELAND","9",610004
"356","OPEN","610005","Charles Evans Hughes ES","HUGHES C","Charles Evans Hughes Elementary School","4247 W 15TH ST","60623","Network 5","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.86051774,-87.73177739,"(773)534-1762","5","NORTH LAWNDALE","24",610005
"357","OPEN","610006","Hurley ES","HURLEY","Edward N Hurley Elementary School","3849 W 69TH PL","60629","Network 10","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.76678528,-87.71954083,"(773)535-2068","10","WEST LAWN","13",610006
"358","OPEN","610009","Galileo Elem Academy","GALILEO","Galileo Math & Science Scholastic Academy ES","820 S CARPENTER ST","60607","Network 6","District","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8","Citywide",,,41.87125482,-87.65336555,"(773)534-7070","6","NEAR WEST SIDE","25",610009
"359","OPEN","610010","Jahn ES","JAHN","Friedrich L. Jahn Elementary of the Fine Arts","3149 N WOLCOTT AVE","60657","Network 4","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.9392475,-87.67580972,"(773)534-5500","4","NORTH CENTER","32",610010
"360","OPEN","610011","Jamieson ES","JAMIESON","Minnie Mars Jamieson Elementary School","5650 N MOZART ST","60659","Network 2","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.98464078,-87.70052942,"(773)534-2395","2","WEST RIDGE","40",610011
"361","OPEN","610013","Pilsen Elem Academy","PILSEN","Pilsen Elementary Community Academy","1420 W 17TH ST","60608","Network 7","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.85884888,-87.66220943,"(773)534-7675","7","LOWER WEST SIDE","25",610013
"362","OPEN","610015","Jungman ES","JUNGMAN","Joseph Jungman Elementary School","1746 S MILLER ST","60608","ISP","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.85806478,-87.65230159,"(773)534-7375","7","LOWER WEST SIDE","25",610015
"363","OPEN","610016","Kellogg ES","KELLOGG","Kate S Kellogg Elementary School","9241 S LEAVITT ST","60643","Network 10","District","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.72526344,-87.67723251,"(773)535-2590","10","BEVERLY","19",610016
"364","OPEN","610017","Saucedo Elem Academy","SAUCEDO","Maria Saucedo Elementary Scholastic Academy","2850 W 24TH BLVD","60623","Network 7","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Citywide",,,41.84794072,-87.69731554,"(773)534-1770","7","SOUTH LAWNDALE","12",610017
"365","OPEN","610019","Kersahaw ES","KERSHAW","Joshua D Kershaw Elementary School","6450 S LOWE AVE","60621","Network 11","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Citywide",,,41.77645281,-87.64089203,"(773)535-3050","11","ENGLEWOOD","20",610019
"366","OPEN","610021","Casals ES","CASALS","Pablo Casals Elementary School","3501 W POTOMAC AVE","60651","AUSL","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.90450276,-87.71423365,"(773)534-4444","5","HUMBOLDT PARK","26",610021
"367","OPEN","610022","Joyce Kilmer ES","KILMER","Joyce Kilmer Elementary School","6700 N GREENVIEW AVE","60626","Network 2","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",42.00364046,-87.66822247,"(773)534-2115","2","ROGERS PARK","49",610022
"368","OPEN","610024","Cardenas ES","CARDENAS","Lazaro Cardenas Elementary School","2345 S MILLARD AVE","60623","ISP","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.84848777,-87.71601741,"(773)534-1465","7","SOUTH LAWNDALE","22",610024
"369","OPEN","610026","Kinzie ES","KINZIE","John H Kinzie Elementary School","5625 S MOBILE AVE","60638","ISP","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.78996463,-87.7794826,"(773)535-2425","10","GARFIELD RIDGE","13",610026
"370","OPEN","610027","Kipling ES","KIPLING","Rudyard Kipling Elementary School","9351 S LOWE AVE","60620","ISP","District","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.72362691,-87.63952072,"(773)535-3151","11","WASHINGTON HEIGHTS","21",610027
"371","OPEN","610029","Lozano ES","LOZANO","Rodolfo Lozano Bilingual & International Ctr ES","1501 N GREENVIEW AVE","60642","Network 6","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.90888613,-87.66509327,"(773)534-4750","6","WEST TOWN","2",610029
"372","OPEN","610030","Kozminski Elem Academy","KOZMINSKI","Charles Kozminski Elementary Community Academy","936 E 54TH ST","60615","Network 9","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.79800188,-87.60248145,"(773)535-0980","9","HYDE PARK","5",610030
"373","OPEN","610032","Wendell E Green ES","GREEN","Wendell E Green Elementary School","1150 W 96TH ST","60643","Network 11","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.71929195,-87.65250014,"(773)535-2575","11","WASHINGTON HEIGHTS","21",610032
"374","OPEN","610033","LaSalle Elem Academy","LASALLE","LaSalle Elementary Language Academy","1734 N ORLEANS ST","60614","Network 4","District","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8","Citywide",,,41.91389953,-87.63756486,"(773)534-8470","4","LINCOLN PARK","43",610033
"375","OPEN","610034","Lawndale Elem Academy","LAWNDALE","Lawndale Elementary Community Academy","3500 W DOUGLAS BLVD","60623","Network 5","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.86296002,-87.71295679,"(773)534-1635","5","NORTH LAWNDALE","24",610034
"376","OPEN","610036","Lewis ES","LEWIS","Leslie Lewis Elementary School","1431 N LEAMINGTON AVE","60651","AUSL","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.90682605,-87.75454995,"(773)534-3060","3","AUSTIN","37",610036
"377","OPEN","610037","Libby ES","LIBBY","Arthur A Libby Elementary School","5300 S LOOMIS BLVD","60609","Network 11","District","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.79768483,-87.65993282,"(773)535-9050","11","NEW CITY","20",610037
"378","OPEN","610038","Lincoln ES","LINCOLN","Abraham Lincoln Elementary School","615 W KEMPER PL","60614","ISP","District","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.92452482,-87.6444973,"(773)534-5720","4","LINCOLN PARK","43",610038
"379","OPEN","610039","Linne ES","VON LINNE","Carl von Linne Elementary School","3221 N SACRAMENTO AVE","60618","ISP","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.94000928,-87.70263467,"(773)534-5262","4","AVONDALE","33",610039
"380","OPEN","610040","Lloyd ES","LLOYD","Henry D Lloyd Elementary School","2103 N LAMON AVE","60639","ISP","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5","PK-5","Attendance Area School","K, 1, 2, 3, 4, 5","K-5",41.9188141,-87.74851501,"(773)534-3070","3","BELMONT CRAGIN","36",610040
"381","OPEN","610041","Locke ES","LOCKE J","Josephine C Locke Elementary School","2828 N OAK PARK AVE","60634","Network 3","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.93176235,-87.79560407,"(773)534-3300","3","MONTCLARE","36",610041
"382","OPEN","610043","Lovett ES","LOVETT","Joseph Lovett Elementary School","6333 W BLOOMINGDALE AVE","60639","Network 3","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.91271803,-87.78391885,"(773)534-3130","3","AUSTIN","29",610043
"383","OPEN","610044","Lowell ES","LOWELL","James Russell Lowell Elementary School","3320 W HIRSCH ST","60651","Network 5","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.90651959,-87.710217,"(773)534-4300","5","HUMBOLDT PARK","26",610044
"384","OPEN","610046","Lyon ES","LYON","Mary Lyon Elementary School","2941 N MCVICKER AVE","60634","Network 3","District","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.93419216,-87.7771742,"(773)534-3120","3","BELMONT CRAGIN","30",610046
"385","OPEN","610047","Madison ES","MADISON","James Madison Elementary School","7433 S DORCHESTER AVE","60619","Network 12","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.75954806,-87.5907124,"(773)535-0551","12","SOUTH SHORE","8",610047
"386","OPEN","610048","Manierre ES","MANIERRE","George Manierre Elementary School","1420 N HUDSON AVE","60610","Network 4","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.90824688,-87.63982651,"(773)534-8456","4","NEAR NORTH SIDE","27",610048
"387","OPEN","610051","Northwest MS","NORTHWEST","Northwest Middle School","5252 W PALMER ST","60639","Network 3","District","Traditional","ES","6, 7, 8","6-8","Attendance Area School","6, 7, 8","6-8",41.92061097,-87.75792051,"(773)534-3250","3","BELMONT CRAGIN","36",610051
"388","OPEN","610052","Mann ES","MANN","Horace Mann Elementary School","8050 S CHAPPEL AVE","60617","Network 12","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.74827413,-87.57481564,"(773)535-6640","12","SOUTH CHICAGO","8",610052
"389","OPEN","610053","Marquette ES","MARQUETTE","Marquette Elementary School","6550 S RICHMOND ST","60629","AUSL","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.77388108,-87.6970298,"(773)535-9260","10","CHICAGO LAWN","17",610053
"390","OPEN","610054","Marsh ES","MARSH","John L Marsh Elementary School","9822 S EXCHANGE AVE","60617","Network 13","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.71658802,-87.55248343,"(773)535-6430","13","SOUTH DEERING","10",610054
"391","OPEN","610055","Faraday ES","FARADAY","Michael Faraday Elementary School","3250 W MONROE ST","60624","Network 5","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.87971359,-87.70809202,"(773)534-6670","5","EAST GARFIELD PARK","28",610055
"392","OPEN","610056","Mason ES","MASON","Roswell B Mason Elementary School","4217 W 18TH ST","60623","Network 5","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.8568637,-87.73167243,"(773)534-1530","5","NORTH LAWNDALE","24",610056
"393","OPEN","610057","Fairfield Elem Academy","FAIRFIELD","Fairfield Elementary Academy","6201 S FAIRFIELD AVE","60629","Network 10","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.7809039,-87.69211506,"(773)535-9500","10","CHICAGO LAWN","16",610057
"394","OPEN","610059","Mayer ES","MAYER","Oscar F Mayer Elementary School","2250 N CLIFTON AVE","60614","Network 4","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.92320352,-87.65728744,"(773)534-5535","4","LINCOLN PARK","43",610059
"395","OPEN","610060","Jackson Elem Academy","JACKSON A","Andrew Jackson Elementary Language Academy","1340 W HARRISON ST","60607","Network 6","District","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8","Citywide",,,41.87429964,-87.66098467,"(773)534-7000","6","NEAR WEST SIDE","28",610060
"396","OPEN","610062","McClellan ES","MCCLELLAN","George B McClellan Elementary School","3527 S WALLACE ST","60609","ISP","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.82999286,-87.64110258,"(773)535-1732","6","BRIDGEPORT","11",610062
"397","OPEN","610063","McCormick ES","MCCORMICK","Cyrus H McCormick Elementary School","2712 S SAWYER AVE","60623","Network 7","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5","PK-5","Attendance Area School","K, 1, 2, 3, 4, 5","K-5",41.84226717,-87.70630009,"(773)535-7252","7","SOUTH LAWNDALE","22",610063
"398","OPEN","610065","Till ES","TILL","Emmett Louis Till Math and Science Academy","6543 S CHAMPLAIN AVE","60637","Network 9","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.77542384,-87.60935721,"(773)535-0570","9","WOODLAWN","20",610065
"399","OPEN","610066","McDade Classical","MCDADE","James E McDade Elementary Classical School","8801 S INDIANA AVE","60619","Network 12","District","Traditional","ES","K, 1, 2, 3, 4, 5, 6","K-6","Citywide",,,41.73454991,-87.61921444,"(773)535-3669","12","CHATHAM","9",610066
"400","OPEN","610067","McKay ES","MCKAY","Francis M McKay Elementary School","6901 S FAIRFIELD AVE","60629","Network 10","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.76814276,-87.6917865,"(773)535-9340","10","CHICAGO LAWN","17",610067
"401","OPEN","610068","Hanson Park ES","HANSON PARK","Hanson Park Elementary School","5411 W FULLERTON AVE","60639","Network 3","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.92395526,-87.76151477,"(773)534-3100","3","BELMONT CRAGIN","36",610068
"402","OPEN","610070","McPherson ES","MCPHERSON","James B McPherson Elementary School","4728 N WOLCOTT AVE","60640","Network 2","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.96784687,-87.67628825,"(773)534-2625","2","LINCOLN SQUARE","47",610070
"403","OPEN","610073","Mitchell ES","MITCHELL","Ellen Mitchell Elementary School","2233 W OHIO ST","60612","Network 5","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.89208217,-87.68318459,"(773)534-7655","5","WEST TOWN","26",610073
"404","OPEN","610074","Monroe ES","MONROE","James Monroe Elementary School","3651 W SCHUBERT AVE","60647","Network 4","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.9299886,-87.71922375,"(773)534-4155","4","LOGAN SQUARE","35",610074
"405","OPEN","610076","Bernhard Moos ES","MOOS","Bernhard Moos Elementary School","1711 N CALIFORNIA AVE","60647","ISP","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.91250548,-87.69694139,"(773)534-4340","5","WEST TOWN","1",610076
"406","OPEN","610077","Morrill ES","MORRILL","Donald Morrill Math & Science Elementary School","6011 S ROCKWELL ST","60629","Network 10","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.78431328,-87.68854926,"(773)535-9288","10","CHICAGO LAWN","16",610077
"407","OPEN","610078","Inter-American Magnet","INTER-AMERICAN","Inter-American Elementary Magnet School","851 W WAVELAND AVE","60613","Network 4","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Citywide",,,41.9490033,-87.65157334,"(773)534-5490","4","LAKE VIEW","44",610078
"408","OPEN","610081","Sheridan Elem Acad","SHERIDAN","Mark Sheridan Elementary Math & Science Academy","533 W 27TH ST","60616","ISP","District","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8","Citywide",,,41.84440016,-87.64133981,"(773)534-9120","6","BRIDGEPORT","11",610081
"409","OPEN","610082","Mount Greenwood ES","MOUNT GREENWOOD","Mount Greenwood Elementary School","10841 S HOMAN AVE","60655","ISP","District","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.69573386,-87.70580994,"(773)535-2786","10","MOUNT GREENWOOD","19",610082
"410","OPEN","610083","Beard ES","BEARD","Daniel C Beard Elementary School","6445 W STRONG ST","60656","Network 1","District","Specialty","ES","PK, K, 1, 2, 3","PK-3","Citywide",,,41.97012488,-87.78963033,"(773)534-1228","1","NORWOOD PARK","45",610083
